ERROR NR.:      1581; MESS:Field KBM_MAAR does not accept null values.; CODE:Append from dbf(lcCursor); PROC:dbreq; LINE:        78; ALIAS:V_ARVREAD recno: 1; VERSIA:; KPV:01.07.2019 11:25:26;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 30; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 37; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 126; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 127; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 5; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 9; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 244; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 22; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 18; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 118; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 121; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 120; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 119; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 105; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 108; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 107; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 106; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 28; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 27; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 26; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 25; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 24; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 23; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 109; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 112; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 111; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 110; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 253; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 87; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 194; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 278; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 346; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 60; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 193; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1426; MESS:OLE error code 0x80072ee6: Unknown COM status code.; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        54; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        55; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        56; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        57; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        60; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        63; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:IF ...; PROC:lib_eksport_to_omniva; LINE:        68; ALIAS:CURTULUDEALLIKAD recno: 406; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:      1924; MESS:OCONNECT is not an object.; CODE:this.visible = oConnect.chkMenu('JOURNAL','1'); PROC:TOOLSEELARVE.BTNUUSLAUSEND.INIT; LINE:         1; ALIAS: recno: 0; VERSIA:; KPV:09.07.2019 22:07:28;
ERROR NR.:        12; MESS:Variable 'EARVED' is not found.; CODE: ...; PROC:lib_eksport_to_omniva; LINE:        10; ALIAS:M_MEMO recno: 1; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 3; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 2; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 6; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 5; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 19; VERSIA:; KPV:09.07.2019 22:08:16;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 20; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 9; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 10; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 11; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 12; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 13; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 14; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 15; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 16; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 17; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 18; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 8; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 1; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 4; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 22; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 24; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 7; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 21; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 23; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURPROJEKTID recno: 25; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1426; MESS:OLE error code 0x80072ee6: Unknown COM status code.; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        54; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        55; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        56; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        57; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        60; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        63; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:IF ...; PROC:lib_eksport_to_omniva; LINE:        68; ALIAS:CURPROJEKTID recno: 26; VERSIA:; KPV:09.07.2019 22:08:17;
ERROR NR.:        12; MESS:Variable 'EARVED' is not found.; CODE: ...; PROC:lib_eksport_to_omniva; LINE:        10; ALIAS:M_MEMO recno: 1; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURURITUSED recno: 2; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURURITUSED recno: 1; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1426; MESS:OLE error code 0x80072ee6: Unknown COM status code.; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        54; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        55; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        56; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        57; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: Unspecified error

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        60; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:<??>; PROC:lib_eksport_to_omniva; LINE:        63; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1429; MESS:OLE IDispatch exception code 0 from msxml3.dll: The data necessary to complete this operation is not yet available.

..; CODE:IF ...; PROC:lib_eksport_to_omniva; LINE:        68; ALIAS:CURURITUSED recno: 3; VERSIA:; KPV:09.07.2019 22:08:23;
ERROR NR.:      1924; MESS:OCONNECT is not an object.; CODE:this.visible = oConnect.chkMenu('JOURNAL','1'); PROC:TOOLSEELARVE.BTNUUSLAUSEND.INIT; LINE:         1; ALIAS: recno: 0; VERSIA:; KPV:10.07.2019 12:13:33;
ERROR NR.:         5; MESS:Record is out of range.; CODE:GO lnRecno; PROC:requery; LINE:        29; ALIAS:CURARVED recno: 1; VERSIA:; KPV:10.07.2019 12:15:52;
ERROR NR.:         5; MESS:Record is out of range.; CODE:GO lnRecno; PROC:requery; LINE:        29; ALIAS:CURARVED recno: 1; VERSIA:; KPV:10.07.2019 12:16:05;
ERROR NR.:        31; MESS:Invalid subscript reference.; CODE:RETURN ...; PROC:getaddress; LINE:       400; ALIAS: recno: 0; VERSIA:; KPV:10.07.2019 12:17:22;
ERROR NR.:        31; MESS:Invalid subscript reference.; CODE:RETURN ...; PROC:getaddress; LINE:       400; ALIAS: recno: 0; VERSIA:; KPV:10.07.2019 12:17:22;
